ENTIDAD,MUN,LOC,AGEB,label
10,8,2,0784,2
10,8,2,084A,1
10,8,2,1000,1
10,8,2,1212,1
10,8,2,1424,1
10,8,8,0271,2
10,8,8,0553,2
10,8,8,0568,2
10,8,8,0572,2
10,8,8,0587,2
10,8,9,0341,2
10,8,9,0356,2
10,8,9,0360,2
10,8,9,0591,2
10,9,1,0940,2
10,9,1,096A,2
10,9,1,1027,2
10,9,1,1031,2
10,9,1,1046,2
10,9,1,1050,2
10,9,1,1084,3
10,9,1,1099,2
10,9,1,1188,1
10,9,1,1192,2
10,10,1,0551,2
10,10,1,0941,2
10,11,1,0313,2
10,11,1,0328,2
10,11,1,0332,2
10,12,1,0024,2
10,12,1,0039,3
10,12,1,0429,2
10,12,1,0490,3
10,12,1,0503,3
10,12,1,0518,2
10,12,1,0522,3
10,12,1,0537,2
10,12,1,0541,3
10,12,1,0556,3
10,12,1,0560,2
10,12,1,0575,2
10,12,1,058A,3
10,12,1,0594,3
10,12,1,0607,3
10,12,1,0630,2
10,12,1,0645,2
10,12,1,065A,2
10,12,1,0664,3
10,12,1,0679,3
10,12,1,0700,2
10,12,1,0715,2
10,12,1,072A,3
10,12,1,0999,2
10,12,1,1003,3
10,12,1,1022,3
10,12,1,1037,3
10,12,1,1041,2
10,12,1,1056,2
10,12,1,1060,2
10,12,1,1075,2
10,12,1,108A,2
10,12,1,1094,1
10,12,1,1107,1
10,12,1,1291,2
10,12,1,1446,3
10,12,1,1450,3
10,12,1,1573,2
10,12,1,1588,2
10,12,1,1592,3
10,12,1,1605,2
10,12,1,179A,3
10,12,1,1802,3
10,12,1,1817,1
10,12,1,1840,3
10,12,1,1855,3
10,12,1,186A,2
10,12,1,1893,3
10,12,1,1910,2
10,12,1,1925,2
10,12,1,1959,1
10,12,1,2016,2
10,12,1,2020,2
10,12,1,2035,1
10,12,1,204A,2
10,12,1,2054,2
10,12,1,2073,1
10,12,1,2088,2
10,12,1,2092,1
10,12,1,2124,2
10,12,1,2177,2
10,12,1,2406,1
10,12,7,1963,2
10,12,7,1978,2
10,12,7,2209,1
10,12,18,1658,1
10,12,18,1662,2
10,12,18,2247,2
10,12,21,1111,1
10,12,21,1126,1
10,12,21,1130,1
10,12,21,1304,2
10,12,21,1323,1
10,12,23,1145,2
10,12,23,115A,2
10,12,23,2302,1
10,12,28,1164,1
10,12,28,1179,1
10,12,28,1183,2
10,12,28,1198,1
10,12,28,1200,1
10,12,28,1215,1
10,12,28,1499,2
10,12,28,1501,1
10,12,28,1516,1
10,12,28,1520,1
10,12,28,1709,2
10,12,28,1713,2
10,12,28,2139,2
10,12,57,0768,2
10,12,57,122A,2
10,12,57,1234,2
10,12,57,1249,2
10,12,57,1253,2
10,12,57,1272,2
10,12,57,1427,2
10,12,57,1431,2
10,12,57,1766,2
10,12,57,1770,2
10,12,57,1889,2
10,12,57,2158,2
10,12,57,2162,2
10,12,84,1982,2
10,12,84,1997,2
10,12,84,2001,1
10,13,1,0888,2
10,13,1,0892,2
10,13,1,091A,2
10,13,1,1496,2
10,13,1,1509,2
10,13,1,1513,2
10,13,1,1528,1
10,13,1,1706,2
10,13,1,1744,1
10,13,1,180A,1
10,13,1,1833,1
10,13,1,1848,2
10,13,14,0869,2
10,13,14,0873,2
10,13,14,1547,1
10,13,14,1551,1
10,13,14,1570,1
10,13,14,1585,1
10,13,14,1602,2
10,13,14,166A,2
10,13,14,1674,2
10,13,14,1886,1
10,13,14,198A,1
10,13,22,0924,2
10,13,22,0939,1
10,13,22,0943,2
10,13,22,0958,1
10,13,22,2009,1
10,14,1,0870,2
10,14,1,0885,2
10,14,1,1116,2
10,14,1,1120,1
10,14,1,1169,2
10,15,1,0401,2
10,15,1,0416,2
10,15,1,0420,2
10,15,1,044A,2
10,15,1,0454,2
10,15,1,0492,3
10,15,1,0505,2
10,15,1,051A,1
10,15,1,0577,2
10,15,1,0581,2
10,16,1,0184,2
10,16,1,0199,2
10,16,1,0273,1
10,16,1,0288,2
10,16,1,0305,1
10,16,1,0324,2
10,16,1,0339,2
10,16,1,0358,1
10,17,1,0478,2
10,17,1,0711,2
10,17,1,0726,2
10,17,25,0463,2
10,17,25,068A,2
10,17,25,0694,1
10,17,25,0730,2
10,17,25,0745,2
10,17,25,075A,2
10,17,25,0764,2
10,17,25,0849,2
10,17,25,0853,2
10,17,25,0868,2
10,17,25,0872,2
10,18,1,0441,2
10,18,1,0795,2
10,18,1,0808,2
10,18,1,0812,2
10,18,1,0827,2
10,18,1,0831,3
10,18,1,0846,2
10,18,1,0850,2
10,18,1,0865,2
10,18,1,087A,2
10,18,1,094A,1
10,18,1,0969,3
10,18,1,0988,2
10,18,1,1007,2
10,18,1,1011,2
10,18,1,1026,2
10,18,1,1172,2
10,19,1,0114,2
10,19,1,0241,1
10,19,1,0256,1
10,20,1,0365,2
10,20,1,037A,2
10,20,1,0384,2
10,20,1,0399,2
10,20,1,0420,2
10,20,1,044A,2
10,20,1,0473,2
10,20,1,0488,2
10,20,1,0492,2
10,20,1,051A,1
10,20,1,0539,2
10,20,1,0628,2
10,21,1,0381,2
10,21,1,0396,2
10,21,1,0432,1
10,21,1,0447,2
10,21,1,0451,2
10,21,1,0466,2
10,21,1,0470,1
10,21,1,0502,1
10,21,1,0517,2
10,21,1,0663,1
10,22,1,0209,2
10,22,1,0406,1
10,22,1,0410,2
10,22,1,0425,2
10,22,1,043A,2
10,22,1,0444,1
10,22,1,0459,2
10,22,1,0478,1
10,22,1,0482,2
10,22,1,0497,2
10,22,1,0571,2
10,22,1,0586,1
10,23,1,0117,2
10,23,1,0121,2
10,23,1,0901,2
10,23,1,1045,1
10,23,1,105A,1
10,23,1,1064,1
10,23,1,112A,2
10,23,1,1134,2
10,23,1,1187,1
10,23,1,1191,2
10,23,1,1204,1
10,23,1,1223,2
10,23,1,1242,2
10,23,1,1257,2
10,23,1,1261,1
10,23,1,1276,2
10,23,1,1327,2
10,23,1,1331,2
10,23,1,1346,2
10,23,1,1350,2
10,23,1,1401,1
10,23,1,1416,2
10,23,1,1420,1
10,23,1,1435,2
10,23,1,144A,2
10,23,1,1454,2
10,23,1,1469,2
10,23,1,1473,2
10,23,1,1488,1
10,23,1,1492,1
10,23,1,151A,1
10,23,1,1562,1
10,23,1,1577,1
10,23,1,1581,1
10,23,1,1596,1
10,23,24,1079,2
10,23,24,1083,1
10,23,24,1098,1
10,23,24,1100,1
10,23,24,1280,1
10,23,24,1295,1
10,23,24,1384,1
10,23,24,1399,1
10,24,1,0171,2
10,24,1,0190,2
10,24,1,0311,2
10,24,1,0326,2
10,24,1,0330,2
10,24,1,0364,2
10,24,1,0379,2
10,24,1,0398,2
10,24,1,0487,2
10,24,1,0491,2
10,25,1,0446,2
10,25,1,0450,2
10,25,1,0465,2
10,26,1,1225,2
10,26,1,123A,2
10,26,1,1244,2
10,26,1,1263,2
10,26,1,1278,2
10,26,1,1282,2
10,26,1,1297,2
10,26,1,1314,2
10,26,1,1371,1
10,26,1,1418,2
10,26,1,1456,1
10,27,1,0421,2
10,27,1,0436,2
10,27,1,0474,2
10,28,1,0344,2
10,28,1,0359,2
10,28,1,0363,2
10,28,1,0397,2
10,28,1,0414,1
10,29,1,0125,1
10,29,1,013A,2
10,29,1,0144,2
10,29,1,0159,2
10,30,1,0376,1
10,30,1,0380,1
10,31,1,0208,2
10,31,1,0212,1
10,31,1,0227,2
10,31,1,0231,2
10,31,1,0246,2
10,31,1,0250,2
10,31,1,0265,2
10,31,1,027A,2
10,31,1,0354,2
10,32,1,0826,2
10,32,1,0830,2
10,32,1,1222,2
10,32,1,1241,2
10,32,1,1256,2
10,32,1,1260,2
10,32,1,128A,2
10,32,1,1294,2
10,32,1,1307,2
10,32,1,1326,3
10,32,1,1330,2
10,32,1,1345,2
10,32,1,135A,2
10,32,1,1379,2
10,32,1,142A,2
10,32,1,1449,2
10,32,1,1468,2
10,32,1,1487,2
10,32,1,1491,2
10,32,1,1504,2
10,32,1,1519,2
10,32,1,1538,2
10,32,1,1542,2
10,32,1,1557,3
10,32,1,1595,2
10,32,1,1608,2
10,32,1,1612,2
10,32,1,1627,3
10,32,1,1631,2
10,32,1,1646,2
10,32,1,1650,2
10,32,1,1665,2
10,32,1,167A,2
10,32,1,1701,1
10,32,1,1716,3
10,32,1,1735,3
10,32,1,1788,2
10,32,1,181A,3
10,32,1,1928,2
10,32,1,1932,2
10,32,1,1966,2
10,32,1,2019,1
10,32,1,2023,2
10,32,1,2042,2
10,32,1,2076,2
10,32,1,2112,1
10,32,1,2131,2
10,32,1,2146,2
10,32,1,224A,2
10,32,1,2254,2
10,32,728,1010,2
10,33,1,0202,2
10,33,1,0306,2
10,33,1,0310,1
10,33,1,0325,2
10,33,1,033A,2
10,33,1,0344,2
10,33,1,0363,1
10,33,1,0382,2
10,33,1,040A,2
10,33,1,0433,1
10,33,1,0452,2
10,33,1,0486,1
10,34,1,0642,2
10,34,1,0905,2
10,34,1,091A,2
10,34,1,0939,2
10,34,1,0943,1
10,34,1,0981,2
10,34,1,1000,2
10,34,1,102A,2
10,34,1,1034,3
10,34,1,1049,2
10,35,1,0851,2
10,35,1,0993,1
10,35,1,1008,1
10,35,1,1012,1
10,35,1,1027,2
10,35,1,1031,2
10,35,1,1046,1
10,35,1,1050,2
10,35,1,1065,2
10,35,1,107A,2
10,36,1,0045,1
10,36,1,005A,1
10,36,1,0806,1
10,36,1,0810,2
10,36,1,0825,2
10,36,1,083A,2
10,36,1,0844,2
10,36,1,0859,2
10,36,1,0929,1
10,36,34,0967,1
10,36,34,0971,2
10,36,34,0986,2
10,37,1,0396,2
10,37,1,0409,1
10,37,1,0413,2
10,37,1,0447,2
10,37,1,0451,2
10,38,1,0020,2
10,38,1,0035,2
10,38,1,0092,2
10,38,1,011A,2
10,38,1,0124,2
10,38,1,0158,2
10,38,1,0162,2
10,38,1,0213,1
10,38,1,0228,2
10,38,1,0232,2
10,38,1,0247,3
10,38,1,0251,2
10,38,1,0270,2
10,38,1,0285,1
10,38,1,0321,2
10,38,1,0336,2
10,38,1,036A,1
10,38,1,0374,1
10,38,1,0389,1
10,38,1,0444,2
10,38,1,0459,2
10,38,1,0586,2
10,39,1,0013,2
10,39,1,0028,2
10,39,1,0032,2
10,39,1,0047,2
10,39,1,0070,2
10,39,1,0193,2
10,39,1,0210,2
10,39,1,0225,3
10,39,1,0244,2
10,39,1,0259,2
10,39,1,0263,2
10,39,1,0278,2
10,39,1,0282,2
10,39,1,0329,2
10,39,1,0333,3
10,39,1,0348,2
10,39,1,0352,2
10,39,1,0386,2
10,39,1,0437,2
11,1,1,0059,2
11,1,1,0063,2
11,1,1,0129,2
11,1,1,0133,2
11,1,1,0148,2
11,1,1,0152,2
11,1,1,0167,2
11,1,1,0171,2
11,1,1,0186,2
11,1,1,0190,2
11,1,1,0203,2
11,1,1,0218,2
11,1,1,0237,2
11,1,1,0241,2
11,1,1,0326,2
11,1,1,0330,1
11,1,1,0345,2
11,1,1,035A,2
11,1,1,0379,2
11,1,1,0398,1
11,1,117,0222,1
11,2,1,008A,2
11,2,1,0094,3
11,2,1,0111,2
11,2,1,0126,2
11,2,1,0130,2
11,2,1,0234,2
11,2,1,0287,2
11,2,1,0291,2
11,2,1,0304,2
11,2,1,0319,2
11,2,1,0412,2
11,2,1,0427,1
11,2,1,0431,2
11,2,1,0446,2
11,2,1,0450,2
11,2,1,0465,2
11,2,1,0484,2
11,2,1,0499,2
11,2,1,0501,2
11,2,1,0516,2
11,2,1,0520,2
11,2,1,0535,3
11,2,1,054A,2
11,2,1,0569,2
11,2,1,0624,1
11,2,1,0696,2
11,2,1,0732,1
11,2,1,0747,1
11,2,1,0770,1
11,2,1,0840,2
11,2,1,0893,2
11,2,1,0963,1
11,2,1,1035,1
11,2,1,1139,2
11,2,1,1228,2
11,2,1,1232,1
11,2,1,1251,1
11,2,1,1266,2
11,2,1,1270,2
11,2,1,1285,2
11,2,1,129A,1
11,2,1,1302,1
11,2,1,1317,1
11,2,1,1321,3
11,2,1,1374,2
11,2,1,1529,1
11,2,17,0022,2
11,2,17,0056,2
11,2,17,0164,2
11,2,27,0380,1
11,2,27,0395,1
11,2,27,0408,1
11,2,27,047A,1
11,2,27,0573,1
11,2,27,0662,1
11,2,27,0677,1
11,2,27,0906,1
11,2,47,0342,1
11,2,47,0357,1
11,2,47,0361,2
11,2,47,0376,2
11,2,47,079A,2
11,2,47,1336,1
11,3,1,0072,3
11,3,1,0087,2
11,3,1,0091,3
11,3,1,0104,3
11,3,1,0119,3
11,3,1,0123,3
11,3,1,0250,3
11,3,1,027A,2
11,3,1,0301,3
11,3,1,0316,3
11,3,1,034A,2
11,3,1,0369,3
11,3,1,0373,2
11,3,1,0388,3
11,3,1,0392,3
11,3,1,0405,2
11,3,1,041A,2
11,3,1,0443,2
11,3,1,0462,2
11,3,1,0477,3
11,3,1,0496,1
11,3,1,0509,2
11,3,1,0528,3
11,3,1,0547,2
11,3,1,0551,2
11,3,1,0566,2
11,3,1,0570,2
11,3,1,0585,2
11,3,1,059A,3
11,3,1,0602,3
11,3,1,0636,2
11,3,1,0674,2
11,3,1,0693,1
11,3,1,0706,3
11,3,1,073A,3
11,3,1,0744,3
11,3,1,0797,2
11,3,1,080A,1
11,3,1,0814,3
11,3,1,0848,3
11,3,1,0918,3
11,3,1,0922,3
11,3,1,0937,3
11,3,1,0941,1
11,3,1,0956,2
11,3,1,0994,1
11,3,1,1066,1
11,3,244,0710,2
11,3,244,0725,2
11,3,591,0960,2
11,4,1,0099,2
11,4,1,0101,2
11,4,1,0116,2
11,4,1,0120,2
11,4,1,0135,2
11,4,1,014A,2
11,4,1,0154,2
11,4,1,0173,2
11,4,1,0188,2
11,4,1,0205,2
11,4,1,021A,2
11,4,1,0262,2
11,4,1,0281,2
11,4,1,0309,2
11,4,1,0313,1
11,4,1,0351,2
11,4,1,0366,2
11,4,1,0370,2
11,4,1,0385,2
11,4,1,039A,2
11,4,1,0436,2
11,4,1,0489,2
11,4,1,0493,3
11,4,1,0506,2
11,4,1,0629,1
11,4,65,0224,2
11,4,71,0239,1
11,4,71,0563,1
11,5,1,0043,2
11,5,1,0109,2
11,5,1,0113,2
11,5,1,0128,2
11,5,1,0151,2
11,5,1,0166,2
11,5,1,0202,2
11,5,1,0217,1
11,5,1,0255,2
11,5,1,026A,2
11,5,1,0274,2
11,5,1,0289,1
11,5,1,0306,3
11,5,1,0310,2
11,5,1,0397,2
11,5,1,040A,1
11,5,1,0414,2
11,5,1,0433,2
11,5,1,0490,2
11,5,1,0503,2
11,5,1,0518,2
11,5,1,0594,1
11,5,1,0607,2
11,5,1,0630,1
11,5,1,0753,2
11,5,1,0908,2
11,5,1,1164,2
11,5,3,0556,1
11,5,3,1003,1
11,5,8,072A,2
11,5,21,0560,1
11,5,33,0575,1
11,5,45,0147,2
11,5,45,0185,2
11,5,45,019A,2
11,5,45,0221,2
11,5,47,0700,2
11,5,47,0715,2
11,5,51,058A,2
11,5,298,0734,2
11,5,298,0749,2
11,5,306,115A,2
11,5,306,1179,2
11,5,306,1183,2
11,5,306,1198,2
11,5,306,1200,2
11,5,306,1215,2
11,5,306,122A,2
11,5,320,0039,2
11,6,1,0055,2
11,6,1,006A,1
11,7,1,0103,2
11,7,1,0122,3
11,7,1,0137,2
11,7,1,0141,2
11,7,1,0156,3
11,7,1,0160,3
11,7,1,0175,2
11,7,1,018A,2
11,7,1,0211,2
11,7,1,0226,2
11,7,1,0230,2
11,7,1,025A,3
11,7,1,0264,2
11,7,1,0279,3
11,7,1,0283,2
11,7,1,0300,2
11,7,1,0353,2
11,7,1,0391,3
11,7,1,0419,3
11,7,1,0423,2
11,7,1,0438,2
11,7,1,0442,3
11,7,1,0527,2
11,7,1,0531,2
11,7,1,0546,2
11,7,1,0550,2
11,7,1,0565,2
11,7,1,057A,1
11,7,1,064A,2
11,7,1,0654,2
11,7,1,0688,2
11,7,1,0705,2
11,7,1,071A,3
11,7,1,0724,3
11,7,1,0758,2
11,7,1,0762,2
11,7,1,0777,2
11,7,1,0796,2
11,7,1,0809,3
11,7,1,0813,2
11,7,1,0847,3
11,7,1,0851,2
11,7,1,0940,2
11,7,1,0955,3
11,7,1,096A,2
11,7,1,0974,2
11,7,1,0989,2
11,7,1,0993,2
11,7,1,1008,3
11,7,1,1012,2
11,7,1,1027,3
11,7,1,1031,3
11,7,1,1046,3
11,7,1,1050,2
11,7,1,1065,3
11,7,1,107A,3
11,7,1,1084,3
11,7,1,1099,2
11,7,1,1101,2
11,7,1,1116,3
11,7,1,1120,3
11,7,1,1135,2
11,7,1,114A,2
11,7,1,1154,2
11,7,1,1173,3
11,7,1,1188,2
11,7,1,1192,2
11,7,1,1205,3
11,7,1,121A,2
11,7,1,1224,3
11,7,1,1239,3
11,7,1,1243,3
11,7,1,1258,2
11,7,1,1262,3
11,7,1,1277,2
11,7,1,1281,3
11,7,1,1309,2
11,7,1,1313,3
11,7,1,1385,2
11,7,1,1402,2
11,7,1,1417,2
11,7,1,1440,2
11,7,1,1455,3
11,7,1,146A,3
11,7,1,1474,3
11,7,1,1525,3
11,7,1,153A,2
11,7,1,1544,2
11,7,1,1559,3
11,7,1,1563,2
11,7,1,1578,2
11,7,1,1582,2
11,7,1,1648,1
11,7,1,1652,3
11,7,1,1667,2
11,7,1,1686,2
11,7,1,1690,3
11,7,1,1703,2
11,7,1,1718,2
11,7,1,1722,3
11,7,1,1737,3
11,7,1,1741,3
11,7,1,1756,3
11,7,1,1760,3
11,7,1,1775,3
11,7,1,1915,2
11,7,1,192A,2
11,7,1,1934,3
11,7,1,1953,1
11,7,1,1968,2
11,7,1,1972,2
11,7,1,2129,3
11,7,1,2133,2
11,7,1,2152,3
11,7,1,2167,3
11,7,1,2171,3
11,7,1,2186,3
11,7,1,2190,2
11,7,1,2203,3
11,7,1,2241,3
11,7,1,2256,1
11,7,1,2260,2
11,7,1,2294,1
11,7,1,2307,3
11,7,1,2330,1
11,7,1,2345,2
11,7,1,2415,1
11,7,1,242A,3
11,7,1,2434,2
11,7,1,2449,3
11,7,1,2453,3
11,7,1,2468,3
11,7,1,2519,3
11,7,1,2538,3
11,7,1,2542,3
11,7,1,2561,2
11,7,1,2576,3
11,7,1,2580,2
11,7,1,2595,3
11,7,1,2627,3
11,7,1,2631,2
11,7,1,2665,2
11,7,1,267A,2
11,7,1,2701,2
11,7,1,2716,2
11,7,1,2720,3
11,7,1,2735,1
11,7,1,274A,3
11,7,1,2754,2
11,7,1,2773,2
11,7,1,2792,2
11,7,1,2881,2
11,7,1,2896,3
11,7,1,2913,2
11,7,1,2928,3
11,7,1,2932,3
11,7,1,2947,2
11,7,1,3080,2
11,7,1,3165,2
11,7,1,317A,2
11,7,1,3216,3
11,7,1,3220,2
11,7,1,3235,2
11,7,1,324A,3
11,7,1,3254,2
11,7,1,3273,3
11,7,1,3288,2
11,7,1,3305,1
11,7,1,331A,2
11,7,1,3324,3
11,7,1,3339,2
11,7,1,3358,3
11,7,1,3377,3
11,7,1,3396,3
11,7,1,3409,2
11,7,1,3413,3
11,7,1,3428,3
11,7,1,3447,3
11,7,1,3521,2
11,7,1,3540,2
11,7,1,3555,2
11,7,1,3593,3
11,7,1,3606,3
11,7,1,3790,2
11,7,1,3818,2
11,7,1,3822,3
11,7,1,3837,3
11,7,109,0601,2
11,7,109,0616,2
11,7,109,0620,1
11,7,109,1864,2
11,7,143,0349,2
11,7,143,089A,2
11,7,143,0902,2
11,7,143,0917,2
11,7,143,1347,2
11,7,143,178A,2
11,7,143,1883,1
11,7,143,203A,2
11,7,143,2311,2
11,7,143,2839,2
11,7,143,2951,1
11,7,143,2966,1
11,7,143,2985,1
11,7,146,1328,2
11,7,146,1332,2
11,7,146,1614,2
11,7,146,2398,1
11,7,146,2843,1
11,7,146,299A,1
11,7,153,0584,1
11,7,153,0669,1
11,7,154,0870,1
11,7,154,0885,2
11,7,159,3201,2
11,7,161,0052,2
11,7,161,0368,1
11,7,161,0828,1
11,7,161,3112,1
11,7,161,3127,1
11,7,165,0048,2
11,7,165,0387,2
11,7,165,0832,1
11,7,165,2114,2
11,7,165,2379,1
11,7,165,2383,1
11,7,165,2858,2
11,7,165,2877,1
11,7,174,1629,2
11,7,174,1830,1
11,7,174,2218,1
11,7,174,2222,2
11,7,174,281A,1
11,7,185,0921,2
11,7,185,0936,2
11,7,185,2006,2
11,7,185,2364,2
11,7,250,3184,1
11,7,256,3199,1
11,7,256,3269,2
11,7,258,2557,1
11,8,1,0115,2
11,8,1,012A,2
11,8,1,0134,2
11,8,1,0149,2
11,8,1,0153,1
11,8,1,0168,2
11,8,1,0172,2
11,8,1,0187,2
11,8,1,0204,2
11,8,1,0223,1
11,8,1,0242,2
11,8,1,0276,2
11,8,1,0401,2
11,9,1,0057,2
11,9,1,0061,2
11,9,1,024A,2
11,9,1,0254,2
11,9,1,0288,1
11,9,1,0305,2
11,9,1,0362,1
11,9,1,0409,1
11,9,1,0413,2
11,9,1,0432,1
11,9,1,0447,1
11,9,1,0521,1
11,9,1,0540,2
11,9,1,0555,1
11,9,1,0625,1
11,9,10,0146,2
11,9,10,0165,2
11,9,10,017A,2
11,9,10,0184,2
11,9,10,0199,2
11,9,10,0201,2
11,9,10,0216,2
11,9,10,0381,2
11,9,10,0451,1
11,9,10,0517,2
11,9,10,0536,1
11,9,10,0593,1
11,9,10,063A,2
11,9,25,0220,2
11,9,25,0235,2
11,9,25,049A,1
11,10,1,0043,2
11,10,1,0058,2
11,10,1,0096,2
11,10,1,0113,2
11,10,1,0151,2
11,10,1,0185,2
11,11,1,0036,2
11,11,1,0040,2
11,11,1,0055,2
11,11,1,006A,2
11,11,1,0125,2
11,11,1,013A,2
11,11,1,0144,2
11,11,1,0182,2
11,11,1,0197,2
11,11,1,020A,2
11,11,1,0214,2
11,11,1,0267,2
11,11,1,0271,2
11,11,1,0286,2
11,11,1,0290,2
11,11,1,0303,1
11,11,1,0318,2
11,11,1,0322,3
11,11,1,0341,1
11,11,1,0356,1
11,11,1,0394,2
11,11,1,0411,1
11,11,1,0430,2
11,11,1,0445,2
11,11,1,0464,1
11,11,1,0483,2
11,11,1,0498,2
11,11,1,0500,3
11,11,1,0549,1
11,11,1,0572,1
11,11,1,0587,1
11,11,1,0591,2
11,11,1,0604,2
11,11,1,0661,1
11,11,1,0676,3
11,11,1,0680,2
11,11,1,0784,1
11,11,54,0110,1
11,11,54,038A,1
11,11,54,0426,1
11,11,54,052A,1
11,12,1,0033,2
11,12,1,0048,2
11,12,1,0067,2
11,12,1,0071,1
11,12,1,0086,2
11,12,1,0103,1
11,12,1,0137,2
11,12,1,0141,1
11,12,1,0156,2
11,12,1,0194,1
11,12,1,0207,2
11,12,1,0226,2
11,12,1,0230,1
11,12,1,0300,1
11,12,1,032A,2
11,12,1,0353,2
11,12,1,0387,2
11,12,1,0391,2
11,12,1,0404,2
11,12,1,0423,2
11,12,1,0546,2
11,13,1,005A,2
11,13,1,0064,2
11,13,1,0079,3
11,13,1,0098,2
11,13,1,012A,2
11,13,1,0153,2
11,13,1,0172,2
11,13,1,0257,2
11,13,1,0295,1
11,14,1,0076,2
11,14,1,0080,2
11,14,1,0095,2
11,14,1,0108,2
11,14,1,0254,2
11,14,1,0273,2
11,14,1,0288,2
11,14,1,0305,2
11,14,1,031A,2
11,14,1,0324,2
11,14,1,0339,2
11,14,1,0343,3
11,14,1,0358,2
11,14,1,0362,2
11,14,1,0377,2
11,14,1,0381,3
11,14,1,0396,2
11,14,1,0409,2
11,14,1,0413,2
11,14,1,0428,3
11,14,1,0432,2
11,14,1,0447,2
11,14,1,0451,3
11,14,1,0470,1
11,14,1,0485,2
11,14,1,0536,2
11,14,1,0540,1
11,14,1,0555,2
11,14,1,056A,2
11,14,1,0606,2
11,14,1,0610,2
11,14,1,0644,3
11,14,1,0659,2
11,14,1,0682,3
11,14,1,0697,2
11,14,1,070A,2
11,14,1,0714,1
11,14,1,0729,1
11,14,1,0733,2
11,14,1,0786,3
11,14,1,0790,3
11,14,1,0803,2
11,14,1,0837,3
11,14,1,0841,1
11,14,1,0856,2
11,14,1,0860,2
11,14,1,0907,3
11,14,1,0964,2
11,14,1,0983,1
11,14,1,1021,1
11,14,1,1110,2
11,14,1,1233,2
11,14,1,1248,2
11,14,1,1318,3
11,14,1,1337,2
11,14,1,1411,2
11,14,1,1426,2
11,14,255,1445,2
11,14,255,145A,2
11,15,1,0054,3
11,15,1,0069,2
11,15,1,0073,2
11,15,1,0088,2
11,15,1,0105,2
11,15,1,011A,2
11,15,1,0124,2
11,15,1,0139,2
11,15,1,0143,2
11,15,1,0158,3
11,15,1,0162,3
11,15,1,0177,2
11,15,1,0181,2
11,15,1,0196,3
11,15,1,0209,3
11,15,1,029A,2
11,15,1,0302,3
11,15,1,0321,2
11,15,1,0336,2
11,15,1,0340,2
11,15,1,0355,2
11,15,1,0374,2
11,15,1,0389,3
11,15,1,0444,2
11,15,1,0459,3
11,15,1,0497,3
11,15,1,050A,3
11,15,1,0514,3
11,15,1,0529,3
11,15,1,0533,2
11,15,1,0567,2
11,15,1,0571,2
11,15,1,0586,2
11,15,1,0660,3
11,15,1,0815,3
11,15,1,082A,2
11,15,1,0834,3
11,15,1,0849,2
11,15,1,0853,2
11,15,1,0868,2
11,15,1,1245,2
11,15,1,1669,1
11,15,31,0285,1
11,15,31,0961,1
11,15,34,0251,1
11,15,67,0393,3
11,15,67,043A,3
11,15,67,0478,3
11,15,67,0482,2
11,15,67,0548,3
11,15,67,0590,2
11,15,67,0603,3
11,15,67,0618,2
11,15,67,0622,2
11,15,67,0637,3
11,15,67,0641,3
11,15,67,0656,3
11,15,67,068A,2
11,15,67,075A,2
11,15,67,0764,2
11,15,67,0779,2
11,15,67,0872,1
11,15,67,0887,1
11,15,67,0891,2
11,15,67,0919,3
11,15,67,0923,2
11,15,67,0942,3
11,15,67,1052,3
11,15,67,1067,3
11,15,67,1071,2
11,15,67,1086,3
11,15,67,1122,3
11,15,67,1137,3
11,15,67,1141,3
11,15,67,1194,3
11,15,67,1230,3
11,15,67,1279,1
11,15,67,1283,3
11,15,67,1298,3
11,15,67,1300,3
11,15,67,1315,3
11,15,67,1391,3
11,15,67,1404,3
11,15,67,1419,2
11,15,67,1508,2
11,15,91,1480,2
11,15,91,1495,2
11,15,102,0694,2
11,15,111,0726,2
11,15,111,0730,2
11,15,111,0745,2
11,15,111,0980,2
11,15,111,0995,2
11,15,111,100A,1
11,15,111,118A,2
11,15,115,0976,1
11,15,126,0783,3
11,15,126,0798,2
11,15,126,125A,3
11,15,126,1353,3
11,15,126,1476,2
11,15,126,1851,3
11,15,375,1866,3
11,15,375,1870,3
11,15,375,1885,3
11,16,1,0047,2
11,16,1,0051,2
11,16,1,0066,2
11,16,1,0070,1
11,16,1,0102,2
11,16,1,0121,2
11,16,1,0136,2
11,17,1,0078,1
11,17,1,0082,3
11,17,1,0097,3
11,17,1,010A,3
11,17,1,0114,3
11,17,1,0148,2
11,17,1,0152,2
11,17,1,0167,2
11,17,1,0171,3
11,17,1,0186,2
11,17,1,0190,2
11,17,1,0203,2
11,17,1,0218,2
11,17,1,0237,2
11,17,1,0241,2
11,17,1,0260,2
11,17,1,0275,2
11,17,1,028A,2
11,17,1,0330,1
11,17,1,0345,2
11,17,1,0364,2
11,17,1,0379,3
11,17,1,0398,2
11,17,1,0415,1
11,17,1,042A,2
11,17,1,0449,2
11,17,1,0453,3
11,17,1,0468,2
11,17,1,0523,3
11,17,1,0538,2
11,17,1,0542,3
11,17,1,0557,3
11,17,1,0561,2
11,17,1,0576,2
11,17,1,0595,2
11,17,1,0612,2
11,17,1,0646,3
11,17,1,0650,3
11,17,1,067A,3
11,17,1,0684,3
